x_m,reference_z_m,sampled_5m_z_m,sampled_10m_z_m,sampled_30m_z_m
456.500000000,2.810356013,2.786991573,2.671799086,2.903430286
457.000000000,2.770758156,2.745289279,2.646552862,2.896001847
457.500000000,2.728806203,2.703586986,2.621306638,2.888573407
458.000000000,2.684814038,2.661884692,2.596060413,2.881144968
458.500000000,2.639106931,2.620182398,2.570814189,2.873716528
459.000000000,2.592019464,2.578480104,2.545567965,2.866288089
459.500000000,2.543893400,2.536777810,2.520321741,2.858859649
460.000000000,2.495075517,2.495075517,2.495075517,2.851431210
460.500000000,2.445915404,2.450000190,2.463374841,2.844002770
461.000000000,2.396763255,2.404924863,2.431674165,2.836574331
461.500000000,2.347967645,2.359849537,2.399973489,2.829145891
462.000000000,2.299873335,2.314774210,2.368272813,2.821717451
462.500000000,2.252819094,2.269698883,2.336572137,2.814289012
463.000000000,2.207135565,2.224623556,2.304871461,2.806860572
463.500000000,2.163143178,2.179548230,2.273170785,2.799432133
464.000000000,2.121150138,2.134472903,2.241470109,2.792003693
464.500000000,2.081450486,2.089397576,2.209769433,2.784575254
465.000000000,2.044322250,2.044322250,2.178068757,2.777146814
465.500000000,2.010025700,2.025996224,2.146368081,2.769718375
466.000000000,1.978801716,2.007670199,2.114667405,2.762289935
466.500000000,1.950870280,1.989344174,2.082966729,2.754861496
467.000000000,1.926429094,1.971018149,2.051266053,2.747433056
467.500000000,1.905652348,1.952692124,2.019565377,2.740004617
468.000000000,1.888689629,1.934366098,1.987864701,2.732576177
468.500000000,1.875664989,1.916040073,1.956164025,2.725147738
469.000000000,1.866676174,1.897714048,1.924463349,2.717719298
469.500000000,1.861794016,1.879388023,1.892762673,2.710290859
470.000000000,1.861061998,1.861061998,1.861061998,2.702862419
470.500000000,1.864495987,1.882155956,1.895723579,2.695433980
471.000000000,1.872084148,1.903249915,1.930385161,2.688005540
471.500000000,1.883787022,1.924343873,1.965046742,2.680577101
472.000000000,1.899537787,1.945437832,1.999708324,2.673148661
472.500000000,1.919242686,1.966531790,2.034369905,2.665720222
473.000000000,1.942781629,1.987625749,2.069031487,2.658291782
473.500000000,1.970008954,2.008719707,2.103693068,2.650863343
474.000000000,2.000754355,2.029813666,2.138354650,2.643434903
474.500000000,2.034823965,2.050907624,2.173016232,2.636006463
475.000000000,2.072001583,2.072001583,2.207677813,2.628578024
475.500000000,2.112050044,2.120230787,2.242339395,2.621149584
476.000000000,2.154712728,2.168459992,2.277000976,2.613721145
476.500000000,2.199715180,2.216689196,2.311662558,2.606292705
477.000000000,2.246766851,2.264918401,2.346324139,2.598864266
477.500000000,2.295562942,2.313147606,2.380985721,2.591435826
478.000000000,2.345786333,2.361376810,2.415647302,2.584007387
478.500000000,2.397109592,2.409606015,2.450308884,2.576578947
479.000000000,2.449197060,2.457835220,2.484970466,2.569150508
479.500000000,2.501706971,2.506064424,2.519632047,2.561722068
480.000000000,2.554293629,2.554293629,2.554293629,2.554293629
480.500000000,2.606609603,2.599854956,2.583850106,2.537561196
481.000000000,2.658307939,2.645416284,2.613406584,2.520828763
481.500000000,2.709044362,2.690977612,2.642963062,2.504096331
482.000000000,2.758479480,2.736538939,2.672519539,2.487363898
482.500000000,2.806280943,2.782100267,2.702076017,2.470631465
483.000000000,2.852125570,2.827661594,2.731632494,2.453899032
483.500000000,2.895701418,2.873222922,2.761188972,2.437166600
484.000000000,2.936709786,2.918784250,2.790745450,2.420434167
484.500000000,2.974867132,2.964345577,2.820301927,2.403701734
485.000000000,3.009906905,3.009906905,2.849858405,2.386969301
485.500000000,3.041581270,3.023458532,2.879414883,2.370236869
486.000000000,3.069662720,3.037010160,2.908971360,2.353504436
486.500000000,3.093945557,3.050561788,2.938527838,2.336772003
487.000000000,3.114247252,3.064113415,2.968084315,2.320039570
487.500000000,3.130409649,3.077665043,2.997640793,2.303307138
488.000000000,3.142300028,3.091216671,3.027197271,2.286574705
488.500000000,3.149812006,3.104768298,3.056753748,2.269842272
489.000000000,3.152866282,3.118319926,3.086310226,2.253109839
489.500000000,3.151411204,3.131871554,3.115866704,2.236377407
490.000000000,3.145423181,3.145423181,3.145423181,2.219644974
490.500000000,3.134906905,3.115984509,3.101785439,2.202912541
491.000000000,3.119895409,3.086545836,3.058147696,2.186180109
491.500000000,3.100449946,3.057107164,3.014509954,2.169447676
492.000000000,3.076659692,3.027668492,2.970872211,2.152715243
492.500000000,3.048641281,2.998229819,2.927234469,2.135982810
493.000000000,3.016538159,2.968791147,2.883596726,2.119250378
493.500000000,2.980519784,2.939352474,2.839958984,2.102517945
494.000000000,2.940780656,2.909913802,2.796321241,2.085785512
494.500000000,2.897539193,2.880475130,2.752683499,2.069053079
495.000000000,2.851036457,2.851036457,2.709045756,2.052320647
495.500000000,2.801534744,2.793199645,2.665408014,2.035588214
496.000000000,2.749316031,2.735362832,2.621770271,2.018855781
496.500000000,2.694680308,2.677526019,2.578132529,2.002123348
497.000000000,2.637943796,2.619689207,2.534494786,1.985390916
497.500000000,2.579437058,2.561852394,2.490857044,1.968658483
498.000000000,2.519503020,2.504015582,2.447219301,1.951926050
498.500000000,2.458494919,2.446178769,2.403581559,1.935193617
499.000000000,2.396774181,2.388341957,2.359943816,1.918461185
499.500000000,2.334708241,2.330505144,2.316306074,1.901728752
500.000000000,2.272668332,2.272668332,2.272668332,1.884996319
500.500000000,2.211027239,2.218762290,2.236552298,1.868263886
501.000000000,2.150157050,2.164856249,2.200436265,1.851531454
501.500000000,2.090426900,2.110950207,2.164320231,1.834799021
502.000000000,2.032200732,2.057044166,2.128204198,1.818066588
502.500000000,1.975835090,2.003138124,2.092088165,1.801334156
503.000000000,1.921676951,1.949232083,2.055972131,1.784601723
503.500000000,1.870061614,1.895326041,2.019856098,1.767869290
504.000000000,1.821310657,1.841420000,1.983740065,1.751136857
504.500000000,1.775729976,1.787513958,1.947624031,1.734404425
505.000000000,1.733607917,1.733607917,1.911507998,1.717671992
505.500000000,1.695213510,1.715281891,1.875391965,1.700939559
506.000000000,1.660794825,1.696955866,1.839275931,1.684207126
506.500000000,1.630577447,1.678629841,1.803159898,1.667474694
507.000000000,1.604763091,1.660303816,1.767043865,1.650742261
507.500000000,1.583528353,1.641977791,1.730927831,1.634009828
508.000000000,1.567023625,1.623651765,1.694811798,1.617277395
508.500000000,1.555372156,1.605325740,1.658695765,1.600544963
509.000000000,1.548669283,1.586999715,1.622579731,1.583812530
509.500000000,1.546981826,1.568673690,1.586463698,1.567080097
510.000000000,1.550347664,1.550347664,1.550347664,1.550347664
510.500000000,1.558775477,1.580272338,1.597491863,1.573669409
511.000000000,1.572244667,1.610197011,1.644636061,1.596991154
511.500000000,1.590705458,1.640121684,1.691780259,1.620312898
512.000000000,1.614079173,1.670046358,1.738924458,1.643634643
512.500000000,1.642258682,1.699971031,1.786068656,1.666956387
513.000000000,1.675109026,1.729895704,1.833212854,1.690278132
513.500000000,1.712468209,1.759820378,1.880357053,1.713599876
514.000000000,1.754148151,1.789745051,1.927501251,1.736921621
514.500000000,1.799935800,1.819669724,1.974645449,1.760243365
515.000000000,1.849594397,1.849594397,2.021789648,1.783565110
515.500000000,1.902864885,1.913958121,2.068933846,1.806886854
516.000000000,1.959467445,1.978321844,2.116078045,1.830208599
516.500000000,2.019103168,2.042685568,2.163222243,1.853530343
517.000000000,2.081455833,2.107049291,2.210366441,1.876852088
517.500000000,2.146193797,2.171413014,2.257510640,1.900173832
518.000000000,2.212971973,2.235776738,2.304654838,1.923495577
518.500000000,2.281433887,2.300140461,2.351799036,1.946817321
519.000000000,2.351213812,2.364504184,2.398943235,1.970139066
519.500000000,2.421938944,2.428867908,2.446087433,1.993460810
520.000000000,2.493231631,2.493231631,2.493231631,2.016782555
520.500000000,2.564711627,2.559441477,2.543908468,2.040104299
521.000000000,2.635998354,2.625651322,2.594585305,2.063426044
521.500000000,2.706713176,2.691861168,2.645262142,2.086747788
522.000000000,2.776481650,2.758071013,2.695938979,2.110069533
522.500000000,2.844935755,2.824280859,2.746615816,2.133391277
523.000000000,2.911716079,2.890490704,2.797292652,2.156713022
523.500000000,2.976473950,2.956700549,2.847969489,2.180034766
524.000000000,3.038873505,3.022910395,2.898646326,2.203356511
524.500000000,3.098593677,3.089120240,2.949323163,2.226678255
525.000000000,3.155330086,3.155330086,3.000000000,2.250000000
525.500000000,3.208796833,3.190473914,3.050676837,2.273321745
526.000000000,3.258728180,3.225617742,3.101353674,2.296643489
526.500000000,3.304880097,3.260761571,3.152030511,2.319965234
527.000000000,3.347031689,3.295905399,3.202707348,2.343286978
527.500000000,3.384986468,3.331049227,3.253384184,2.366608723
528.000000000,3.418573483,3.366193056,3.304061021,2.389930467
528.500000000,3.447648287,3.401336884,3.354737858,2.413252212
529.000000000,3.472093750,3.436480712,3.405414695,2.436573956
529.500000000,3.491820695,3.471624541,3.456091532,2.459895701
530.000000000,3.506768369,3.506768369,3.506768369,2.483217445
530.500000000,3.516904735,3.496132092,3.478912567,2.506539190
531.000000000,3.522226595,3.485495816,3.451056765,2.529860934
531.500000000,3.522759530,3.474859539,3.423200964,2.553182679
532.000000000,3.518557669,3.464223262,3.395345162,2.576504423
532.500000000,3.509703278,3.453586986,3.367489360,2.599826168
533.000000000,3.496306185,3.442950709,3.339633559,2.623147912
533.500000000,3.478503032,3.432314432,3.311777757,2.646469657
534.000000000,3.456456361,3.421678156,3.283921955,2.669791401
534.500000000,3.430353553,3.411041879,3.256066154,2.693113146
535.000000000,3.400405603,3.400405603,3.228210352,2.716434890
535.500000000,3.366845762,3.355330276,3.200354551,2.739756635
536.000000000,3.329928043,3.310254949,3.172498749,2.763078379
536.500000000,3.289925591,3.265179622,3.144642947,2.786400124
537.000000000,3.247128955,3.220104296,3.116787146,2.809721868
537.500000000,3.201844243,3.175028969,3.088931344,2.833043613
538.000000000,3.154391185,3.129953642,3.061075542,2.856365357
538.500000000,3.105101124,3.084878316,3.033219741,2.879687102
539.000000000,3.054314926,3.039802989,3.005363939,2.903008846
539.500000000,3.002380844,2.994727662,2.977508137,2.926330591
540.000000000,2.949652336,2.949652336,2.949652336,2.949652336
540.500000000,2.896485852,2.900260293,2.913536302,2.957919903
541.000000000,2.843238613,2.850868251,2.877420269,2.966187470
541.500000000,2.790266380,2.801476208,2.841304235,2.974455037
542.000000000,2.737921242,2.752084166,2.805188202,2.982722605
542.500000000,2.686549423,2.702692124,2.769072169,2.990990172
543.000000000,2.636489141,2.653300081,2.732956135,2.999257739
543.500000000,2.588068506,2.603908039,2.696840102,3.007525306
544.000000000,2.541603490,2.554515996,2.660724069,3.015792874
544.500000000,2.497395980,2.505123954,2.624608035,3.024060441
545.000000000,2.455731912,2.455731912,2.588492002,3.032328008
545.500000000,2.416879513,2.432891887,2.552375969,3.040595575
546.000000000,2.381087658,2.410051863,2.516259935,3.048863143
546.500000000,2.348584339,2.387211839,2.480143902,3.057130710
547.000000000,2.319575281,2.364371814,2.444027869,3.065398277
547.500000000,2.294242686,2.341531790,2.407911835,3.073665844
548.000000000,2.272744135,2.318691766,2.371795802,3.081933412
548.500000000,2.255211637,2.295851741,2.335679769,3.090200979
549.000000000,2.241750846,2.273011717,2.299563735,3.098468546
549.500000000,2.232440439,2.250171693,2.263447702,3.106736114
550.000000000,2.227331668,2.227331668,2.227331668,3.115003681
550.500000000,2.226448080,2.244494856,2.258693926,3.123271248
551.000000000,2.229785412,2.261658043,2.290056184,3.131538815
551.500000000,2.237311663,2.278821231,2.321418441,3.139806383
552.000000000,2.248967339,2.295984418,2.352780699,3.148073950
552.500000000,2.264665867,2.313147606,2.384142956,3.156341517
553.000000000,2.284294185,2.330310793,2.415505214,3.164609084
553.500000000,2.307713492,2.347473981,2.446867471,3.172876652
554.000000000,2.334760163,2.364637168,2.478229729,3.181144219
554.500000000,2.365246818,2.381800355,2.509591986,3.189411786
555.000000000,2.398963543,2.398963543,2.540954244,3.197679353
555.500000000,2.435679245,2.444524870,2.572316501,3.205946921
556.000000000,2.475143151,2.490086198,2.603678759,3.214214488
556.500000000,2.517086416,2.535647526,2.635041016,3.222482055
557.000000000,2.561223860,2.581208853,2.666403274,3.230749622
557.500000000,2.607255795,2.626770181,2.697765531,3.239017190
558.000000000,2.654869949,2.672331508,2.729127789,3.247284757
558.500000000,2.703743472,2.717892836,2.760490046,3.255552324
559.000000000,2.753544998,2.763454164,2.791852304,3.263819891
559.500000000,2.803936774,2.809015491,2.823214561,3.272087459
560.000000000,2.854576819,2.854576819,2.854576819,3.280355026
560.500000000,2.905121118,2.899194464,2.884133296,3.288622593
561.000000000,2.955225823,2.943812108,2.913689774,3.296890161
561.500000000,3.004549457,2.988429753,2.943246252,3.305157728
562.000000000,3.052755105,3.033047398,2.972802729,3.313425295
562.500000000,3.099512574,3.077665043,3.002359207,3.321692862
563.000000000,3.144500516,3.122282688,3.031915685,3.329960430
563.500000000,3.187408490,3.166900333,3.061472162,3.338227997
564.000000000,3.227938965,3.211517977,3.091028640,3.346495564
564.500000000,3.265809240,3.256135622,3.120585117,3.354763131
565.000000000,3.300753267,3.300753267,3.150141595,3.363030699
565.500000000,3.332523379,3.315248577,3.179698073,3.371298266
566.000000000,3.360891899,3.329743888,3.209254550,3.379565833
566.500000000,3.385652628,3.344239198,3.238811028,3.387833400
567.000000000,3.406622198,3.358734509,3.268367506,3.396100968
567.500000000,3.423641281,3.373229819,3.297923983,3.404368535
568.000000000,3.436575653,3.387725130,3.327480461,3.412636102
568.500000000,3.445317101,3.402220440,3.357036938,3.420903669
569.000000000,3.449784165,3.416715750,3.386593416,3.429171237
569.500000000,3.449922719,3.431211061,3.416149894,3.437438804
570.000000000,3.445706371,3.445706371,3.445706371,3.445706371
570.500000000,3.437136708,3.418935576,3.405367953,3.438277932
571.000000000,3.424243347,3.392164780,3.365029534,3.430849492
571.500000000,3.407083825,3.365393985,3.324691116,3.423421053
572.000000000,3.385743309,3.338623190,3.284352698,3.415992613
572.500000000,3.360334133,3.311852394,3.244014279,3.408564174
573.000000000,3.330995167,3.285081599,3.203675861,3.401135734
573.500000000,3.297891020,3.258310804,3.163337442,3.393707295
574.000000000,3.261211078,3.231540008,3.122999024,3.386278855
574.500000000,3.221168394,3.204769213,3.082660605,3.378850416
575.000000000,3.177998417,3.177998417,3.042322187,3.371421976
575.500000000,3.131957597,3.124092376,3.001983768,3.363993537
576.000000000,3.083321838,3.070186334,2.961645350,3.356565097
576.500000000,3.032384846,3.016280293,2.921306932,3.349136657
577.000000000,2.979456353,2.962374251,2.880968513,3.341708218
577.500000000,2.924860239,2.908468210,2.840630095,3.334279778
578.000000000,2.868932572,2.854562168,2.800291676,3.326851339
578.500000000,2.812019561,2.800656127,2.759953258,3.319422899
579.000000000,2.754475445,2.746750085,2.719614839,3.311994460
579.500000000,2.696660334,2.692844044,2.679276421,3.304566020
580.000000000,2.638938002,2.638938002,2.638938002,3.297137581
580.500000000,2.581673662,2.589545960,2.607237327,3.289709141
581.000000000,2.525231722,2.540153918,2.575536651,3.282280702
581.500000000,2.469973548,2.490761875,2.543835975,3.274852262
582.000000000,2.416255238,2.441369833,2.512135299,3.267423823
582.500000000,2.364425428,2.391977791,2.480434623,3.259995383
583.000000000,2.314823138,2.342585748,2.448733947,3.252566944
583.500000000,2.267775673,2.293193706,2.417033271,3.245138504
584.000000000,2.223596599,2.243801663,2.385332595,3.237710065
584.500000000,2.182583790,2.194409621,2.353631919,3.230281625
585.000000000,2.145017579,2.145017579,2.321931243,3.222853186
585.500000000,2.111159004,2.131008269,2.290230567,3.215424746
586.000000000,2.081248177,2.116998960,2.258529891,3.207996307
586.500000000,2.055502775,2.102989650,2.226829215,3.200567867
587.000000000,2.034116667,2.088980340,2.195128539,3.193139428
587.500000000,2.017258682,2.074971031,2.163427863,3.185710988
588.000000000,2.005071532,2.060961721,2.131727187,3.178282549
588.500000000,1.997670892,2.046952412,2.100026511,3.170854109
589.000000000,1.995144641,2.032943102,2.068325835,3.163425669
589.500000000,1.997552273,2.018933793,2.036625159,3.155997230
590.000000000,2.004924483,2.004924483,2.004924483,3.148568790
590.500000000,2.017262921,2.038222190,2.054678259,3.141140351
591.000000000,2.034540129,2.071519896,2.104432035,3.133711911
591.500000000,2.056699651,2.104817602,2.154185811,3.126283472
592.000000000,2.083656320,2.138115308,2.203939587,3.118855032
592.500000000,2.115296722,2.171413014,2.253693362,3.111426593
593.000000000,2.151479825,2.204710721,2.303447138,3.103998153
593.500000000,2.192037787,2.238008427,2.353200914,3.096569714
594.000000000,2.236776915,2.271306133,2.402954690,3.089141274
594.500000000,2.285478791,2.304603839,2.452708466,3.081712835
595.000000000,2.337901545,2.337901545,2.502462242,3.074284395
595.500000000,2.393781269,2.404111391,2.552216017,3.066855956
596.000000000,2.452833566,2.470321236,2.601969793,3.059427516
596.500000000,2.514755230,2.536531082,2.651723569,3.051999077
597.000000000,2.579226030,2.602740927,2.701477345,3.044570637
597.500000000,2.645910607,2.668950773,2.751231121,3.037142198
598.000000000,2.714460458,2.735160618,2.800984897,3.029713758
598.500000000,2.784516003,2.801370464,2.850738672,3.022285319
599.000000000,2.855708717,2.867580309,2.900492448,3.014856879
599.500000000,2.927663319,2.933790155,2.950246224,3.007428440
600.000000000,3.000000000,3.000000000,3.000000000,3.000000000
600.500000000,3.072336681,3.066209845,3.049753776,2.992571560
601.000000000,3.144291283,3.132419691,3.099507552,2.985143121
601.500000000,3.215483997,3.198629536,3.149261328,2.977714681
602.000000000,3.285539542,3.264839382,3.199015103,2.970286242
602.500000000,3.354089393,3.331049227,3.248768879,2.962857802
603.000000000,3.420773970,3.397259073,3.298522655,2.955429363
603.500000000,3.485244770,3.463468918,3.348276431,2.948000923
604.000000000,3.547166434,3.529678764,3.398030207,2.940572484
604.500000000,3.606218731,3.595888609,3.447783983,2.933144044
605.000000000,3.662098455,3.662098455,3.497537758,2.925715605
605.500000000,3.714521209,3.695396161,3.547291534,2.918287165
606.000000000,3.763223085,3.728693867,3.597045310,2.910858726
606.500000000,3.807962213,3.761991573,3.646799086,2.903430286
607.000000000,3.848520175,3.795289279,3.696552862,2.896001847
607.500000000,3.884703278,3.828586986,3.746306638,2.888573407
608.000000000,3.916343680,3.861884692,3.796060413,2.881144968
608.500000000,3.943300349,3.895182398,3.845814189,2.873716528
609.000000000,3.965459871,3.928480104,3.895567965,2.866288089
609.500000000,3.982737079,3.961777810,3.945321741,2.858859649
610.000000000,3.995075517,3.995075517,3.995075517,2.851431210
610.500000000,4.002447727,3.981066207,3.963374841,2.844002770
611.000000000,4.004855359,3.967056898,3.931674165,2.836574331
611.500000000,4.002329108,3.953047588,3.899973489,2.829145891
612.000000000,3.994928468,3.939038279,3.868272813,2.821717451
612.500000000,3.982741318,3.925028969,3.836572137,2.814289012
613.000000000,3.965883333,3.911019660,3.804871461,2.806860572
613.500000000,3.944497225,3.897010350,3.773170785,2.799432133
614.000000000,3.918751823,3.883001040,3.741470109,2.792003693
614.500000000,3.888840996,3.868991731,3.709769433,2.784575254
615.000000000,3.854982421,3.854982421,3.678068757,2.777146814
615.500000000,3.817416210,3.805590379,3.646368081,2.769718375
616.000000000,3.776403401,3.756198337,3.614667405,2.762289935
616.500000000,3.732224327,3.706806294,3.582966729,2.754861496
617.000000000,3.685176862,3.657414252,3.551266053,2.747433056
617.500000000,3.635574572,3.608022209,3.519565377,2.740004617
618.000000000,3.583744762,3.558630167,3.487864701,2.732576177
618.500000000,3.530026452,3.509238125,3.456164025,2.725147738
619.000000000,3.474768278,3.459846082,3.424463349,2.717719298
619.500000000,3.418326338,3.410454040,3.392762673,2.710290859
620.000000000,3.361061998,3.361061998,3.361061998,2.702862419
620.500000000,3.303339666,3.307155956,3.320723579,2.695433980
621.000000000,3.245524555,3.253249915,3.280385161,2.688005540
621.500000000,3.187980439,3.199343873,3.240046742,2.680577101
622.000000000,3.131067428,3.145437832,3.199708324,2.673148661
622.500000000,3.075139761,3.091531790,3.159369905,2.665720222
623.000000000,3.020543647,3.037625749,3.119031487,2.658291782
623.500000000,2.967615154,2.983719707,3.078693068,2.650863343
624.000000000,2.916678162,2.929813666,3.038354650,2.643434903
624.500000000,2.868042403,2.875907624,2.998016232,2.636006463
625.000000000,2.822001583,2.822001583,2.957677813,2.628578024
625.500000000,2.778831606,2.795230787,2.917339395,2.621149584
626.000000000,2.738788922,2.768459992,2.877000976,2.613721145
626.500000000,2.702108980,2.741689196,2.836662558,2.606292705
627.000000000,2.669004833,2.714918401,2.796324139,2.598864266
627.500000000,2.639665867,2.688147606,2.755985721,2.591435826
628.000000000,2.614256691,2.661376810,2.715647302,2.584007387
628.500000000,2.592916175,2.634606015,2.675308884,2.576578947
629.000000000,2.575756653,2.607835220,2.634970466,2.569150508
629.500000000,2.562863292,2.581064424,2.594632047,2.561722068
630.000000000,2.554293629,2.554293629,2.554293629,2.554293629
630.500000000,2.550077281,2.568788939,2.583850106,2.562561196
631.000000000,2.550215835,2.583284250,2.613406584,2.570828763
631.500000000,2.554682899,2.597779560,2.642963062,2.579096331
632.000000000,2.563424347,2.612274870,2.672519539,2.587363898
632.500000000,2.576358719,2.626770181,2.702076017,2.595631465
633.000000000,2.593377802,2.641265491,2.731632494,2.603899032
633.500000000,2.614347372,2.655760802,2.761188972,2.612166600
634.000000000,2.639108101,2.670256112,2.790745450,2.620434167
634.500000000,2.667476621,2.684751423,2.820301927,2.628701734
635.000000000,2.699246733,2.699246733,2.849858405,2.636969301
635.500000000,2.734190760,2.743864378,2.879414883,2.645236869
636.000000000,2.772061035,2.788482023,2.908971360,2.653504436
636.500000000,2.812591510,2.833099667,2.938527838,2.661772003
637.000000000,2.855499484,2.877717312,2.968084315,2.670039570
637.500000000,2.900487426,2.922334957,2.997640793,2.678307138
638.000000000,2.947244895,2.966952602,3.027197271,2.686574705
638.500000000,2.995450543,3.011570247,3.056753748,2.694842272
639.000000000,3.044774177,3.056187892,3.086310226,2.703109839
639.500000000,3.094878882,3.100805536,3.115866704,2.711377407
640.000000000,3.145423181,3.145423181,3.145423181,2.719644974
640.500000000,3.196063226,3.190984509,3.176785439,2.727912541
641.000000000,3.246455002,3.236545836,3.208147696,2.736180109
641.500000000,3.296256528,3.282107164,3.239509954,2.744447676
642.000000000,3.345130051,3.327668492,3.270872211,2.752715243
642.500000000,3.392744205,3.373229819,3.302234469,2.760982810
643.000000000,3.438776140,3.418791147,3.333596726,2.769250378
643.500000000,3.482913584,3.464352474,3.364958984,2.777517945
644.000000000,3.524856849,3.509913802,3.396321241,2.785785512
644.500000000,3.564320755,3.555475130,3.427683499,2.794053079
645.000000000,3.601036457,3.601036457,3.459045756,2.802320647
645.500000000,3.634753182,3.618199645,3.490408014,2.810588214
646.000000000,3.665239837,3.635362832,3.521770271,2.818855781
646.500000000,3.692286508,3.652526019,3.553132529,2.827123348
647.000000000,3.715705815,3.669689207,3.584494786,2.835390916
647.500000000,3.735334133,3.686852394,3.615857044,2.843658483
648.000000000,3.751032661,3.704015582,3.647219301,2.851926050
648.500000000,3.762688337,3.721178769,3.678581559,2.860193617
649.000000000,3.770214588,3.738341957,3.709943816,2.868461185
649.500000000,3.773551920,3.755505144,3.741306074,2.876728752
650.000000000,3.772668332,3.772668332,3.772668332,2.884996319
650.500000000,3.767559561,3.749828307,3.736552298,2.893263886
651.000000000,3.758249154,3.726988283,3.700436265,2.901531454
651.500000000,3.744788363,3.704148259,3.664320231,2.909799021
652.000000000,3.727255865,3.681308234,3.628204198,2.918066588
652.500000000,3.705757314,3.658468210,3.592088165,2.926334156
653.000000000,3.680424719,3.635628186,3.555972131,2.934601723
653.500000000,3.651415661,3.612788161,3.519856098,2.942869290
654.000000000,3.618912342,3.589948137,3.483740065,2.951136857
654.500000000,3.583120487,3.567108113,3.447624031,2.959404425
655.000000000,3.544268088,3.544268088,3.411507998,2.967671992
655.500000000,3.502604020,3.494876046,3.375391965,2.975939559
656.000000000,3.458396510,3.445484004,3.339275931,2.984207126
656.500000000,3.411931494,3.396091961,3.303159898,2.992474694
657.000000000,3.363510859,3.346699919,3.267043865,3.000742261
657.500000000,3.313450577,3.297307876,3.230927831,3.009009828
658.000000000,3.262078758,3.247915834,3.194811798,3.017277395
658.500000000,3.209733620,3.198523792,3.158695765,3.025544963
659.000000000,3.156761387,3.149131749,3.122579731,3.033812530
659.500000000,3.103514148,3.099739707,3.086463698,3.042080097
660.000000000,3.050347664,3.050347664,3.050347664,3.050347664
660.500000000,2.997619156,3.005272338,3.022491863,3.073669409
661.000000000,2.945685074,2.960197011,2.994636061,3.096991154
661.500000000,2.894898876,2.915121684,2.966780259,3.120312898
662.000000000,2.845608815,2.870046358,2.938924458,3.143634643
662.500000000,2.798155757,2.824971031,2.911068656,3.166956387
663.000000000,2.752871045,2.779895704,2.883212854,3.190278132
663.500000000,2.710074409,2.734820378,2.855357053,3.213599876
664.000000000,2.670071957,2.689745051,2.827501251,3.236921621
664.500000000,2.633154238,2.644669724,2.799645449,3.260243365
665.000000000,2.599594397,2.599594397,2.771789648,3.283565110
665.500000000,2.569646447,2.588958121,2.743933846,3.306886854
666.000000000,2.543543639,2.578321844,2.716078045,3.330208599
666.500000000,2.521496968,2.567685568,2.688222243,3.353530343
667.000000000,2.503693815,2.557049291,2.660366441,3.376852088
667.500000000,2.490296722,2.546413014,2.632510640,3.400173832
668.000000000,2.481442331,2.535776738,2.604654838,3.423495577
668.500000000,2.477240470,2.525140461,2.576799036,3.446817321
669.000000000,2.477773405,2.514504184,2.548943235,3.470139066
669.500000000,2.483095265,2.503867908,2.521087433,3.493460810
670.000000000,2.493231631,2.493231631,2.493231631,3.516782555
670.500000000,2.508179305,2.528375459,2.543908468,3.540104299
671.000000000,2.527906250,2.563519288,2.594585305,3.563426044
671.500000000,2.552351713,2.598663116,2.645262142,3.586747788
672.000000000,2.581426517,2.633806944,2.695938979,3.610069533
672.500000000,2.615013532,2.668950773,2.746615816,3.633391277
673.000000000,2.652968311,2.704094601,2.797292652,3.656713022
673.500000000,2.695119903,2.739238429,2.847969489,3.680034766
674.000000000,2.741271820,2.774382258,2.898646326,3.703356511
674.500000000,2.791203167,2.809526086,2.949323163,3.726678255
675.000000000,2.844669914,2.844669914,3.000000000,3.750000000
675.500000000,2.901406323,2.910879760,3.050676837,3.773321745
676.000000000,2.961126495,2.977089605,3.101353674,3.796643489
676.500000000,3.023526050,3.043299451,3.152030511,3.819965234
677.000000000,3.088283921,3.109509296,3.202707348,3.843286978
677.500000000,3.155064245,3.175719141,3.253384184,3.866608723
678.000000000,3.223518350,3.241928987,3.304061021,3.889930467
678.500000000,3.293286824,3.308138832,3.354737858,3.913252212
679.000000000,3.364001646,3.374348678,3.405414695,3.936573956
679.500000000,3.435288373,3.440558523,3.456091532,3.959895701
680.000000000,3.506768369,3.506768369,3.506768369,3.983217445
680.500000000,3.578061056,3.571132092,3.553912567,4.006539190
681.000000000,3.648786188,3.635495816,3.601056765,4.029860934
681.500000000,3.718566113,3.699859539,3.648200964,4.053182679
682.000000000,3.787028027,3.764223262,3.695345162,4.076504423
682.500000000,3.853806203,3.828586986,3.742489360,4.099826168
683.000000000,3.918544167,3.892950709,3.789633559,4.123147912
683.500000000,3.980896832,3.957314432,3.836777757,4.146469657
684.000000000,4.040532555,4.021678156,3.883921955,4.169791401
684.500000000,4.097135115,4.086041879,3.931066154,4.193113146
685.000000000,4.150405603,4.150405603,3.978210352,4.216434890
685.500000000,4.200064200,4.180330276,4.025354551,4.239756635
686.000000000,4.245851849,4.210254949,4.072498749,4.263078379
686.500000000,4.287531791,4.240179622,4.119642947,4.286400124
687.000000000,4.324890974,4.270104296,4.166787146,4.309721868
687.500000000,4.357741318,4.300028969,4.213931344,4.333043613
688.000000000,4.385920827,4.329953642,4.261075542,4.356365357
688.500000000,4.409294542,4.359878316,4.308219741,4.379687102
