evidence_status,amplitude_m,speed_m_s,regen_limit_w,spacing_m,offset_fraction,reference_battery_wh,coarse_battery_wh,signed_difference_wh,signed_difference_pct,grade_rmse_percentage_points,reference_peak_wheel_w,coarse_peak_wheel_w,reference_gravity_wh,coarse_gravity_wh,reference_recovered_wh,coarse_recovered_wh,reference_road_length_m,coarse_road_length_m,reference_duration_s,coarse_duration_s,reference_balance_residual_wh,coarse_balance_residual_wh
synthetic,0.250000000,25.000000000,0.000000000,30.000000000,0.000000000,184.239770246,177.885928572,-6.353841674,-3.448680850,2.669637135,28828.512759520,16839.840088277,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065896450,48.019733905,48.002635858,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,30.000000000,0.250000000,184.239770246,177.886257297,-6.353512949,-3.448502427,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,30.000000000,0.500000000,184.239770246,177.885928514,-6.353841732,-3.448680881,2.669637135,28828.512759520,18108.158468139,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065895727,48.019733905,48.002635829,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,30.000000000,0.750000000,184.239770246,177.886257297,-6.353512949,-3.448502427,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,5.000000000,0.000000000,180.542810623,180.335892160,-0.206918463,-0.114609085,0.623058138,28828.512759520,27332.670939674,24.516625000,24.516625000,3.696959623,3.407908693,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,-0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,5.000000000,0.250000000,180.542810623,180.209990088,-0.332820535,-0.184344386,0.632125916,28828.512759520,28746.969868819,24.516625000,24.516625000,3.696959623,3.230432049,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,5.000000000,0.500000000,180.542810623,179.987069714,-0.555740909,-0.307816693,0.623058138,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.916195125,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,5.000000000,0.750000000,180.542810623,180.209990088,-0.332820535,-0.184344386,0.632111587,28828.512759520,28746.969868818,24.516625000,24.516625000,3.696959623,3.230432049,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,10.000000000,0.000000000,180.542810623,177.919229709,-2.623580914,-1.453162773,1.213250621,28828.512759520,23536.354076706,24.516625000,24.516625000,3.696959623,0.008625718,1200.493347613,1200.405111643,48.019733905,48.016204466,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,10.000000000,0.250000000,180.542810623,179.391192104,-1.151618519,-0.637864513,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.083557390,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,10.000000000,0.500000000,180.542810623,180.322970761,-0.219839861,-0.121766057,1.213250621,28828.512759520,27332.670939674,24.516625000,24.516625000,3.696959623,3.397038390,1200.493347613,1200.405053126,48.019733905,48.016202125,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,10.000000000,0.750000000,180.542810623,179.391192104,-1.151618519,-0.637864513,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.083557390,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,30.000000000,0.000000000,180.542810623,177.885928572,-2.656882051,-1.471607782,2.669637135,28828.512759520,16839.840088277,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.065896450,48.019733905,48.002635858,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,30.000000000,0.250000000,180.542810623,177.886257297,-2.656553326,-1.471425706,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,30.000000000,0.500000000,180.542810623,177.885928514,-2.656882109,-1.471607814,2.669637135,28828.512759520,18108.158468139,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.065895727,48.019733905,48.002635829,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,5000.000000000,30.000000000,0.750000000,180.542810623,177.886257297,-2.656553326,-1.471425706,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,5.000000000,0.000000000,180.542810623,180.335892160,-0.206918463,-0.114609085,0.623058138,28828.512759520,27332.670939674,24.516625000,24.516625000,3.696959623,3.407908693,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,-0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,5.000000000,0.250000000,180.542810623,180.209990088,-0.332820535,-0.184344386,0.632125916,28828.512759520,28746.969868819,24.516625000,24.516625000,3.696959623,3.230432049,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,5.000000000,0.500000000,180.542810623,179.987069714,-0.555740909,-0.307816693,0.623058138,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.916195125,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,5.000000000,0.750000000,180.542810623,180.209990088,-0.332820535,-0.184344386,0.632111587,28828.512759520,28746.969868818,24.516625000,24.516625000,3.696959623,3.230432049,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,10.000000000,0.000000000,180.542810623,177.919229709,-2.623580914,-1.453162773,1.213250621,28828.512759520,23536.354076706,24.516625000,24.516625000,3.696959623,0.008625718,1200.493347613,1200.405111643,48.019733905,48.016204466,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,10.000000000,0.250000000,180.542810623,179.391192104,-1.151618519,-0.637864513,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.083557390,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,10.000000000,0.500000000,180.542810623,180.322970761,-0.219839861,-0.121766057,1.213250621,28828.512759520,27332.670939674,24.516625000,24.516625000,3.696959623,3.397038390,1200.493347613,1200.405053126,48.019733905,48.016202125,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,10.000000000,0.750000000,180.542810623,179.391192104,-1.151618519,-0.637864513,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,3.696959623,2.083557390,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,30.000000000,0.000000000,180.542810623,177.885928572,-2.656882051,-1.471607782,2.669637135,28828.512759520,16839.840088277,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.065896450,48.019733905,48.002635858,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,30.000000000,0.250000000,180.542810623,177.886257297,-2.656553326,-1.471425706,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,30.000000000,0.500000000,180.542810623,177.885928514,-2.656882109,-1.471607814,2.669637135,28828.512759520,18108.158468139,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.065895727,48.019733905,48.002635829,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,20000.000000000,30.000000000,0.750000000,180.542810623,177.886257297,-2.656553326,-1.471425706,2.656790473,28828.512759520,25566.397128644,24.516625000,24.516625000,3.696959623,0.000000000,1200.493347613,1200.069998741,48.019733905,48.002799950,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,5.000000000,0.000000000,266.255602787,262.445370607,-3.810232180,-1.431043005,1.869174413,18218.222609689,16818.723015595,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754435,150.538654694,150.512594304,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,5.000000000,0.250000000,266.255602787,261.485402248,-4.770200540,-1.791586915,1.896377747,18218.222609689,18142.094888066,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,5.000000000,0.500000000,266.255602787,259.296454663,-6.959148124,-2.613709553,1.869174413,18218.222609689,17871.968155862,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754413,150.538654694,150.512594302,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,5.000000000,0.750000000,266.255602787,261.485402248,-4.770200540,-1.791586915,1.896334761,18218.222609689,18142.094888065,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,10.000000000,0.000000000,266.255602787,262.437051135,-3.818551653,-1.434167624,3.639751864,18218.222609689,13241.125952912,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.520772997,150.538654694,150.440096625,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,0.000000000,10.000000000,0.250000000,266.255602787,246.885083250,-19.370519538,-7.275159409,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,10.000000000,0.500000000,266.255602787,227.093240019,-39.162362769,-14.708559128,3.639751864,18218.222609689,16818.723015594,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.516075442,150.538654694,150.439509430,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,0.000000000,10.000000000,0.750000000,266.255602787,246.885083250,-19.370519538,-7.275159409,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,30.000000000,0.000000000,266.255602787,130.751846073,-135.503756715,-50.892358807,8.008911406,18218.222609689,6862.395169815,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472943755,150.538654694,150.059117969,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,30.000000000,0.250000000,266.255602787,130.085853339,-136.169749448,-51.142491659,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,30.000000000,0.500000000,266.255602787,129.031934581,-137.223668207,-51.538321361,8.008911406,18218.222609689,8075.472118755,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472885287,150.538654694,150.059110661,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,0.000000000,30.000000000,0.750000000,266.255602787,130.085853339,-136.169749448,-51.142491659,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,5.000000000,0.000000000,191.457350622,188.417662732,-3.039687890,-1.587657972,1.869174413,18218.222609689,16818.723015595,24.516625000,24.516625000,74.798252165,74.027707876,1204.309237555,1204.100754435,150.538654694,150.512594304,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,5.000000000,0.250000000,191.457350622,187.218251724,-4.239098898,-2.214121779,1.896377747,18218.222609689,18142.094888066,24.516625000,24.516625000,74.798252165,74.267150524,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,5.000000000,0.500000000,191.457350622,186.201096066,-5.256254556,-2.745391879,1.869174413,18218.222609689,17871.968155862,24.516625000,24.516625000,74.798252165,73.095358598,1204.309237555,1204.100754413,150.538654694,150.512594302,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,5.000000000,0.750000000,191.457350622,187.218251724,-4.239098898,-2.214121779,1.896334761,18218.222609689,18142.094888065,24.516625000,24.516625000,74.798252165,74.267150524,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,10.000000000,0.000000000,191.457350622,175.282731265,-16.174619357,-8.448157934,3.639751864,18218.222609689,13241.125952912,24.516625000,24.516625000,74.798252165,87.154319870,1204.309237555,1203.520772997,150.538654694,150.440096625,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,10.000000000,0.250000000,191.457350622,176.278953649,-15.178396973,-7.927821483,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,74.798252165,70.606129600,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,10.000000000,0.500000000,191.457350622,173.740546945,-17.716803677,-9.253655511,3.639751864,18218.222609689,16818.723015594,24.516625000,24.516625000,74.798252165,53.352693073,1204.309237555,1203.516075442,150.538654694,150.439509430,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,10.000000000,0.750000000,191.457350622,176.278953649,-15.178396973,-7.927821483,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,74.798252165,70.606129600,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,30.000000000,0.000000000,191.457350622,114.907659342,-76.549691280,-39.982633747,8.008911406,18218.222609689,6862.395169815,24.516625000,24.516625000,74.798252165,15.844186731,1204.309237555,1200.472943755,150.538654694,150.059117969,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,30.000000000,0.250000000,191.457350622,114.631665319,-76.825685303,-40.126788057,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,74.798252165,15.454188021,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,30.000000000,0.500000000,191.457350622,114.193895447,-77.263455175,-40.355439435,8.008911406,18218.222609689,8075.472118755,24.516625000,24.516625000,74.798252165,14.838039133,1204.309237555,1200.472885287,150.538654694,150.059110661,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,5000.000000000,30.000000000,0.750000000,191.457350622,114.631665319,-76.825685303,-40.126788057,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,74.798252165,15.454188021,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,5.000000000,0.000000000,171.182744877,169.599268940,-1.583475937,-0.925020765,1.869174413,18218.222609689,16818.723015595,24.516625000,24.516625000,95.072857911,92.846101668,1204.309237555,1204.100754435,150.538654694,150.512594304,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,5.000000000,0.250000000,171.182744877,169.200882261,-1.981862616,-1.157746721,1.896377747,18218.222609689,18142.094888066,24.516625000,24.516625000,95.072857911,92.284519987,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,5.000000000,0.500000000,171.182744877,168.292468823,-2.890276054,-1.688415533,1.869174413,18218.222609689,17871.968155862,24.516625000,24.516625000,95.072857911,91.003985841,1204.309237555,1204.100754413,150.538654694,150.512594302,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,5.000000000,0.750000000,171.182744877,169.200882261,-1.981862616,-1.157746721,1.896334761,18218.222609689,18142.094888065,24.516625000,24.516625000,95.072857911,92.284519987,1204.309237555,1204.100772263,150.538654694,150.512596533,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,10.000000000,0.000000000,171.182744877,169.589613860,-1.593131017,-0.930660983,3.639751864,18218.222609689,13241.125952912,24.516625000,24.516625000,95.072857911,92.847437275,1204.309237555,1203.520772997,150.538654694,150.440096625,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,10.000000000,0.250000000,171.182744877,163.135527554,-8.047217323,-4.700951214,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,95.072857911,83.749555696,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,10.000000000,0.500000000,171.182744877,154.921882010,-16.260862867,-9.499124972,3.639751864,18218.222609689,16818.723015594,24.516625000,24.516625000,95.072857911,72.171358009,1204.309237555,1203.516075442,150.538654694,150.439509430,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,10.000000000,0.750000000,171.182744877,163.135527554,-8.047217323,-4.700951214,3.638548542,18218.222609689,17871.968155862,24.516625000,24.516625000,95.072857911,83.749555696,1204.309237555,1203.518937080,150.538654694,150.439867135,-0.000000000,-0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,30.000000000,0.000000000,171.182744877,114.907659342,-56.275085535,-32.874274551,8.008911406,18218.222609689,6862.395169815,24.516625000,24.516625000,95.072857911,15.844186731,1204.309237555,1200.472943755,150.538654694,150.059117969,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,30.000000000,0.250000000,171.182744877,114.631665319,-56.551079558,-33.035502263,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,95.072857911,15.454188021,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,30.000000000,0.500000000,171.182744877,114.193895447,-56.988849429,-33.291234739,8.008911406,18218.222609689,8075.472118755,24.516625000,24.516625000,95.072857911,14.838039133,1204.309237555,1200.472885287,150.538654694,150.059110661,-0.000000000,0.000000000
synthetic,0.750000000,8.000000000,20000.000000000,30.000000000,0.750000000,171.182744877,114.631665319,-56.551079558,-33.035502263,7.970371419,18218.222609689,15158.513450268,24.516625000,24.516625000,95.072857911,15.454188021,1204.309237555,1200.509688665,150.538654694,150.063711083,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,5.000000000,0.000000000,273.565006787,268.507120408,-5.057886379,-1.848879152,1.869174413,35120.639268166,32496.577529240,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754435,80.287282504,80.273383629,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,5.000000000,0.250000000,273.565006787,268.880801546,-4.684205241,-1.712282318,1.896377747,35120.639268166,34977.899790123,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,5.000000000,0.500000000,273.565006787,267.365586451,-6.199420337,-2.266159846,1.869174413,35120.639268166,34471.412167242,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100754413,80.287282504,80.273383628,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,5.000000000,0.750000000,273.565006787,268.880801546,-4.684205241,-1.712282318,1.896334761,35120.639268166,34977.899790122,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,10.000000000,0.000000000,273.565006787,268.495889699,-5.069117088,-1.852984469,3.639751864,35120.639268166,25788.583036710,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.520772997,80.287282504,80.234718200,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,10.000000000,0.250000000,273.565006787,253.195573531,-20.369433257,-7.445920623,3.638548542,35120.639268166,34471.412167242,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,0.000000000,10.000000000,0.500000000,273.565006787,237.380200849,-36.184805938,-13.227132506,3.639751864,35120.639268166,32496.577529240,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.516075442,80.287282504,80.234405029,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,0.000000000,10.000000000,0.750000000,273.565006787,253.195573531,-20.369433257,-7.445920623,3.638548542,35120.639268166,34471.412167241,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,0.000000000,30.000000000,0.000000000,273.565006787,140.510374648,-133.054632139,-48.637299668,8.008911406,35120.639268166,13828.462818403,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472943755,80.287282504,80.031529584,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,30.000000000,0.250000000,273.565006787,140.848034257,-132.716972530,-48.513870282,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,30.000000000,0.500000000,273.565006787,141.655424680,-131.909582107,-48.218733696,8.008911406,35120.639268166,16102.982097665,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.472885287,80.287282504,80.031525686,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,0.000000000,30.000000000,0.750000000,273.565006787,140.848034257,-132.716972530,-48.513870282,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,0.000000000,0.000000000,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,5.000000000,0.000000000,229.791205119,224.007298798,-5.783906320,-2.517026845,1.869174413,35120.639268166,32496.577529240,24.516625000,24.516625000,43.773801668,44.499821610,1204.309237555,1204.100754435,80.287282504,80.273383629,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,5.000000000,0.250000000,229.791205119,225.408618246,-4.382586873,-1.907203920,1.896377747,35120.639268166,34977.899790123,24.516625000,24.516625000,43.773801668,43.472183300,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,5.000000000,0.500000000,229.791205119,225.502083315,-4.289121804,-1.866530010,1.869174413,35120.639268166,34471.412167242,24.516625000,24.516625000,43.773801668,41.863503136,1204.309237555,1204.100754413,80.287282504,80.273383628,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,5.000000000,0.750000000,229.791205119,225.408618246,-4.382586873,-1.907203920,1.896334761,35120.639268166,34977.899790122,24.516625000,24.516625000,43.773801668,43.472183300,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,10.000000000,0.000000000,229.791205119,213.156836669,-16.634368450,-7.238905615,3.639751864,35120.639268166,25788.583036710,24.516625000,24.516625000,43.773801668,55.339053029,1204.309237555,1203.520772997,80.287282504,80.234718200,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,10.000000000,0.250000000,229.791205119,210.362115702,-19.429089417,-8.455105759,3.638548542,35120.639268166,34471.412167242,24.516625000,24.516625000,43.773801668,42.833457829,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,10.000000000,0.500000000,229.791205119,209.457799299,-20.333405820,-8.848644059,3.639751864,35120.639268166,32496.577529240,24.516625000,24.516625000,43.773801668,27.922401550,1204.309237555,1203.516075442,80.287282504,80.234405029,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,10.000000000,0.750000000,229.791205119,210.362115702,-19.429089417,-8.455105759,3.638548542,35120.639268166,34471.412167241,24.516625000,24.516625000,43.773801668,42.833457829,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,30.000000000,0.000000000,229.791205119,129.437004357,-100.354200762,-43.671906725,8.008911406,35120.639268166,13828.462818403,24.516625000,24.516625000,43.773801668,11.073370291,1204.309237555,1200.472943755,80.287282504,80.031529584,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,30.000000000,0.250000000,229.791205119,129.577846822,-100.213358297,-43.610615230,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,43.773801668,11.270187435,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,30.000000000,0.500000000,229.791205119,129.912198985,-99.879006134,-43.465112637,8.008911406,35120.639268166,16102.982097665,24.516625000,24.516625000,43.773801668,11.743225695,1204.309237555,1200.472885287,80.287282504,80.031525686,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,5000.000000000,30.000000000,0.750000000,229.791205119,129.577846822,-100.213358297,-43.610615230,7.970371419,35120.639268166,29383.684594253,24.516625000,24.516625000,43.773801668,11.270187435,1204.309237555,1200.509688665,80.287282504,80.033979244,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,5.000000000,0.000000000,184.729192206,182.626119819,-2.103072388,-1.138462396,1.869174413,35120.639268166,32496.577529240,24.516625000,24.516625000,88.835814581,85.881000590,1204.309237555,1204.100754435,80.287282504,80.273383629,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,5.000000000,0.250000000,184.729192206,182.781197837,-1.947994369,-1.054513553,1.896377747,35120.639268166,34977.899790123,24.516625000,24.516625000,88.835814581,86.099603709,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,5.000000000,0.500000000,184.729192206,182.152383226,-2.576808980,-1.394911627,1.869174413,35120.639268166,34471.412167242,24.516625000,24.516625000,88.835814581,85.213203225,1204.309237555,1204.100754413,80.287282504,80.273383628,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,5.000000000,0.750000000,184.729192206,182.781197837,-1.947994369,-1.054513553,1.896334761,35120.639268166,34977.899790122,24.516625000,24.516625000,88.835814581,86.099603709,1204.309237555,1204.100772263,80.287282504,80.273384818,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,10.000000000,0.000000000,184.729192206,182.610193615,-2.118998592,-1.147083775,3.639751864,35120.639268166,25788.583036710,24.516625000,24.516625000,88.835814581,85.885696084,1204.309237555,1203.520772997,80.287282504,80.234718200,-0.000000000,-0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,10.000000000,0.250000000,184.729192206,176.260526744,-8.468665462,-4.584367723,3.638548542,35120.639268166,34471.412167242,24.516625000,24.516625000,88.835814581,76.935046786,1204.309237555,1203.518937080,80.287282504,80.234595805,-0.000000000,0.000000000
synthetic,0.750000000,15.000000000,20000.000000000,10.000000000,0.500000000,184.729192206,169.697091497,-15.032100709,-8.137371538,3.639751864,35120.639268166,32496.577529240,24.516625000,24.516625000,88.835814581,67.683109352,1204.309237555,1203.516075442,80.287282504,80.234405029,-0.000000000,0.000000000
